rss_id,source,channel,url,published,author,title
1818,newsmed,rss,https://www.news-medical.net/news/20210427/Researchers-map-the-first-complete-atlas-of-single-cells-that-make-up-the-human-teeth.aspx,2021-04-27 11:32:32+00:00,,Researchers map the first complete atlas of single cells that make up the human teeth
1819,newsmed,rss,https://www.news-medical.net/news/20210427/Loneliness-among-middle-aged-men-associated-with-higher-cancer-risk-study-shows.aspx,2021-04-27 11:35:46+00:00,,"Loneliness among middle-aged men associated with higher cancer risk, study shows"
1820,newsmed,rss,https://www.news-medical.net/news/20210427/Research-opens-up-the-possibility-of-dietary-therapy-for-cancer.aspx,2021-04-27 11:51:05+00:00,,Research opens up the possibility of dietary therapy for cancer
1821,newsmed,rss,https://www.news-medical.net/news/20210427/Researchers-develop-eleven-SARS-CoV-2-RBD-nanobodies-using-computational-design.aspx,2021-04-27 12:11:44+00:00,,Researchers develop eleven SARS-CoV-2 RBD nanobodies using computational design
1822,newsmed,rss,https://www.news-medical.net/news/20210427/SARS-CoV-2-suppresses-the-immune-response-in-the-gut.aspx,2021-04-27 12:13:05+00:00,,SARS-CoV-2 suppresses the immune response in the gut
1823,newsmed,rss,https://www.news-medical.net/news/20210427/Global-hemoglobin-cut-off-to-define-anemia-overestimates-disease-burden-in-Indian-children.aspx,2021-04-27 12:21:11+00:00,,Global hemoglobin cut-off to define anemia overestimates disease burden in Indian children
1824,newsmed,rss,https://www.news-medical.net/news/20210427/Nucleocapsid-based-vaccines-may-prevent-SARS-CoV-2-dissemination-to-distal-organs.aspx,2021-04-27 12:59:26+00:00,,Nucleocapsid-based vaccines may prevent SARS-CoV-2 dissemination to distal organs
1825,newsmed,rss,https://www.news-medical.net/news/20210427/Root-Sciences-Announces-Partnership-with-Ecodyst.aspx,2021-04-27 13:19:16+00:00,,Root Sciences Announces Partnership with Ecodyst
1826,newsmed,rss,https://www.news-medical.net/news/20210427/What-is-the-role-of-nanotechnology-in-the-current-COVID-19-outbreak.aspx,2021-04-27 13:41:19+00:00,,What is the role of nanotechnology in the current COVID-19 outbreak?
1827,newsmed,rss,https://www.news-medical.net/news/20210427/Aigenpulse-Launches-CytoML-52-Automated-Flow-Cytometry-With-Unbiased-Analysis.aspx,2021-04-27 13:50:00+00:00,,Aigenpulse Launches CytoML 5.2: Automated Flow Cytometry With Unbiased Analysis
1828,newsmed,rss,https://www.news-medical.net/news/20210427/Study-identifies-mechanism-behind-SARS-CoV-2-viral-protein-production.aspx,2021-04-27 14:07:59+00:00,,Study identifies mechanism behind SARS-CoV-2 viral protein production
1829,newsmed,rss,https://www.news-medical.net/news/20210427/Some-heart-medications-may-facilitate-SARS-CoV-2-infection-through-increasing-ACE2-receptor-levels.aspx,2021-04-27 15:02:18+00:00,,Some heart medications may facilitate SARS-CoV-2 infection through increasing ACE2 receptor levels
1830,newsmed,rss,https://www.news-medical.net/news/20210427/Israel-study-suggests-elementary-school-reopenings-are-low-risk-for-COVID-19-transmission.aspx,2021-04-27 15:14:43+00:00,,Israel study suggests elementary school reopenings are low-risk for COVID-19 transmission
1831,newsmed,rss,https://www.news-medical.net/news/20210427/SARS-CoV-2-clade-linked-to-disease-severity-in-the-early-phase-of-the-pandemic.aspx,2021-04-27 15:28:45+00:00,,SARS-CoV-2 clade linked to disease severity in the early phase of the pandemic
1832,newsmed,rss,https://www.news-medical.net/news/20210427/Study-aims-to-elucidate-the-prevalence-and-etiology-of-PoPH-in-patients-with-chronic-liver-disease.aspx,2021-04-27 22:20:41+00:00,,Study aims to elucidate the prevalence and etiology of PoPH in patients with chronic liver disease
1833,newsmed,rss,https://www.news-medical.net/news/20210427/NUS-study-identifies-protein-that-could-be-targeted-to-overcome-chemoresistance-in-cancer.aspx,2021-04-27 22:32:29+00:00,,NUS study identifies protein that could be targeted to overcome chemoresistance in cancer
1834,newsmed,rss,https://www.news-medical.net/news/20210427/Breastfed-children-score-higher-on-neurocognitive-tests-study-finds.aspx,2021-04-27 22:39:45+00:00,,"Breastfed children score higher on neurocognitive tests, study finds"
1835,newsmed,rss,https://www.news-medical.net/news/20210427/Placental-derived-stem-cell-therapy-shows-promise-to-heal-intestinal-disease-in-premature-babies.aspx,2021-04-27 22:46:25+00:00,,Placental-derived stem cell therapy shows promise to heal intestinal disease in premature babies
1836,newsmed,rss,https://www.news-medical.net/news/20210427/NIH-awards-2439-million-grant-to-develop-innovative-drug-delivery-methods-to-treat-liver-cancer.aspx,2021-04-27 22:49:45+00:00,,NIH awards $3.9 million grant to develop innovative drug delivery methods to treat liver cancer
1837,newsmed,rss,https://www.news-medical.net/news/20210427/Cholestenone-could-be-a-new-antibacterial-drug-against-H-pylori.aspx,2021-04-27 22:58:08+00:00,,Cholestenone could be a new antibacterial drug against H. pylori
1838,newsmed,rss,https://www.news-medical.net/news/20210427/New-treatment-reduces-the-severity-of-ARDS-in-influenza-infected-mice.aspx,2021-04-27 23:03:51+00:00,,New treatment reduces the severity of ARDS in influenza-infected mice
1839,newsmed,rss,https://www.news-medical.net/news/20210427/ANTICOV-clinical-trial-to-test-new-treatment-for-people-with-mild-to-moderate-COVID-19-in-Africa.aspx,2021-04-27 23:07:00+00:00,,ANTICOV clinical trial to test new treatment for people with mild-to-moderate COVID-19 in Africa
1840,newsmed,rss,https://www.news-medical.net/news/20210427/Prenatal-exposure-to-tobacco-smoke-and-pollution-associated-with-child-behavioral-problems.aspx,2021-04-27 23:13:22+00:00,,Prenatal exposure to tobacco smoke and pollution associated with child behavioral problems
1841,newsmed,rss,https://www.news-medical.net/news/20210427/U-M-study-finds-low-HPV-vaccination-rate-among-young-adult-men-in-the-US.aspx,2021-04-27 23:31:10+00:00,,U-M study finds low HPV vaccination rate among young adult men in the U.S.
1842,newsmed,rss,https://www.news-medical.net/news/20210427/New-insights-on-how-certain-blood-types-may-predispose-to-diseases.aspx,2021-04-27 23:42:27+00:00,,New insights on how certain blood types may predispose to diseases
1843,newsmed,rss,https://www.news-medical.net/news/20210427/Heat-treatment-for-less-than-a-second-completely-inactivates-SARS-CoV-2.aspx,2021-04-27 23:47:13+00:00,,Heat treatment for less than a second completely inactivates SARS-CoV-2
1844,newsmed,rss,https://www.news-medical.net/news/20210427/Researchers-design-nanotraps-to-capture-and-destroy-SARS-CoV-2-viruses.aspx,2021-04-27 23:57:20+00:00,,"Researchers design ""nanotraps"" to capture and destroy SARS-CoV-2 viruses"
1845,newsmed,rss,https://www.news-medical.net/news/20210427/UCI-biologists-develop-new-mouse-model-to-study-late-onset-Alzheimers-disease.aspx,2021-04-28 00:02:30+00:00,,UCI biologists develop new mouse model to study late-onset Alzheimer's disease
1846,newsmed,rss,https://www.news-medical.net/news/20210427/New-breakthrough-method-for-quickly-accurately-diagnosing-cardiac-arrhythmias.aspx,2021-04-28 00:19:35+00:00,,"New breakthrough method for quickly, accurately diagnosing cardiac arrhythmias"
1847,newsmed,rss,https://www.news-medical.net/news/20210427/Household-aerosols-now-emit-more-harmful-volatile-organic-compound-air-pollution-than-all-UK-vehicles.aspx,2021-04-28 00:27:35+00:00,,Household aerosols now emit more harmful volatile organic compound air pollution than all UK vehicles
1848,newsmed,rss,https://www.news-medical.net/news/20210427/Scientists-identify-many-genes-that-are-important-in-fruit-flies-neuron-development.aspx,2021-04-28 00:34:10+00:00,,Scientists identify many genes that are important in fruit flies' neuron development
1849,newsmed,rss,https://www.news-medical.net/news/20210427/Study-finds-factors-contributing-to-drug-abuse-among-disadvantaged-rural-youth.aspx,2021-04-28 00:42:24+00:00,,"Study finds factors contributing to drug abuse among disadvantaged, rural youth"
1850,newsmed,rss,https://www.news-medical.net/news/20210427/Daily-prebiotic-intake-can-reduce-anxiety-levels-and-improve-wellbeing.aspx,2021-04-28 00:58:19+00:00,,Daily prebiotic intake can reduce anxiety levels and improve wellbeing
1851,newsmed,rss,https://www.news-medical.net/news/20210427/Study-can-help-improve-the-clinical-handling-of-giardiasis-cases.aspx,2021-04-28 01:04:03+00:00,,Study can help improve the clinical handling of giardiasis cases
1852,newsmed,rss,https://www.news-medical.net/news/20210427/Researchers-use-natural-polymer-coatings-to-improve-bone-implant-integration.aspx,2021-04-28 01:18:20+00:00,,Researchers use natural polymer coatings to improve bone-implant integration
1853,newsmed,rss,https://www.news-medical.net/news/20210427/Neural-implant-can-help-monitor-activity-in-multiple-brain-regions-at-the-same-time.aspx,2021-04-28 01:23:16+00:00,,Neural implant can help monitor activity in multiple brain regions at the same time
1854,newsmed,rss,https://www.news-medical.net/news/20210427/Research-provides-deep-and-detailed-look-at-how-common-anesthetic-causes-unconsciousness.aspx,2021-04-28 01:29:46+00:00,,Research provides deep and detailed look at how common anesthetic causes unconsciousness
1855,newsmed,rss,https://www.news-medical.net/news/20210427/Regular-exercise-improves-vascular-function-in-patients-with-autoimmune-rheumatic-diseases.aspx,2021-04-28 01:35:46+00:00,,Regular exercise improves vascular function in patients with autoimmune rheumatic diseases
1856,newsmed,rss,https://www.news-medical.net/news/20210427/Study-shows-link-between-EHR-usability-and-nurse-burnout-surgical-patient-outcomes.aspx,2021-04-28 01:41:57+00:00,,"Study shows link between EHR usability and nurse burnout, surgical patient outcomes"
1857,newsmed,rss,https://www.news-medical.net/news/20210427/Study-reveals-mechanisms-that-cause-muscle-weakness-in-patients-with-Becker-disease.aspx,2021-04-28 01:47:09+00:00,,Study reveals mechanisms that cause muscle weakness in patients with Becker disease
1858,newsmed,rss,https://www.news-medical.net/news/20210427/Researchers-identify-potential-therapeutic-target-to-prevent-neurodegeneration-after-a-stroke.aspx,2021-04-28 01:55:00+00:00,,Researchers identify potential therapeutic target to prevent neurodegeneration after a stroke
1859,newsmed,rss,https://www.news-medical.net/news/20210427/Pfizer-BioNTech-(BNT162b2)-vaccine-successfully-curbs-COVID-19-in-Israel.aspx,2021-04-28 02:11:20+00:00,,Pfizer-BioNTech (BNT162b2) vaccine successfully curbs COVID-19 in Israel
1860,newsmed,rss,https://www.news-medical.net/news/20210427/Clinical-trial-to-test-existing-antibiotic-for-treating-serious-S-aureus-infections-begins.aspx,2021-04-28 02:15:21+00:00,,Clinical trial to test existing antibiotic for treating serious S. aureus infections begins
1861,newsmed,rss,https://www.news-medical.net/news/20210427/SARS-CoV-2-virus-neutralized-with-half-second-exposure-to-very-high-temperature.aspx,2021-04-28 02:25:29+00:00,,SARS-CoV-2 virus neutralized with half-second exposure to very high temperature
1862,newsmed,rss,https://www.news-medical.net/news/20210427/Neonates-exposed-to-SARS-CoV-2-can-sustain-adverse-health-outcomes.aspx,2021-04-28 02:43:59+00:00,,Neonates exposed to SARS-CoV-2 can sustain adverse health outcomes
1863,newsmed,rss,https://www.news-medical.net/news/20210428/ASPS-survey-reveals-COVID-19s-impact-and-patient-demand-for-plastic-surgery.aspx,2021-04-28 04:13:29+00:00,,ASPS survey reveals COVID-19's impact and patient demand for plastic surgery
1864,newsmed,rss,https://www.news-medical.net/news/20210428/Why-do-we-lose-our-sense-smelltaste-with-COVID.aspx,2021-04-28 04:18:48+00:00,,Why do we lose our sense smell/taste with COVID?
1865,newsmed,rss,https://www.news-medical.net/news/20210428/Scientists-gain-atomic-level-insight-into-behavior-of-a-protein-that-promotes-cancer-growth.aspx,2021-04-28 04:18:53+00:00,,Scientists gain atomic-level insight into behavior of a protein that promotes cancer growth
1866,newsmed,rss,https://www.news-medical.net/news/20210428/Study-reveals-the-role-of-lncRNAs-in-immune-dysfunction-during-severe-COVID-19.aspx,2021-04-28 04:27:58+00:00,,Study reveals the role of lncRNAs in immune dysfunction during severe COVID-19
1867,newsmed,rss,https://www.news-medical.net/news/20210428/Municipalities-with-low-socioeconomic-status-in-Greater-Santiago-have-higher-COVID-19-mortality.aspx,2021-04-28 04:36:35+00:00,,Municipalities with low socioeconomic status in Greater Santiago have higher COVID-19 mortality
1868,newsmed,rss,https://www.news-medical.net/news/20210428/Scientists-design-smart-cellular-biosensors-for-detecting-SARS-CoV-2-spike.aspx,2021-04-28 04:38:10+00:00,,Scientists design 'smart' cellular biosensors for detecting SARS-CoV-2 spike
1869,newsmed,rss,https://www.news-medical.net/news/20210428/Novel-platform-has-potential-to-detect-many-disease-related-biomarkers-in-just-one-test.aspx,2021-04-28 04:46:52+00:00,,Novel platform has potential to detect many disease-related biomarkers in just one test
1870,newsmed,rss,https://www.news-medical.net/news/20210428/Intramuscular-droperidol-more-effective-than-other-drugs-for-treatment-of-acute-agitation-in-the-ED.aspx,2021-04-28 04:55:57+00:00,,Intramuscular droperidol more effective than other drugs for treatment of acute agitation in the ED
1871,newsmed,rss,https://www.news-medical.net/news/20210428/Horizontal-transmission-route-is-responsible-for-HTLV-1-uveitis.aspx,2021-04-28 04:58:00+00:00,,Horizontal transmission route is responsible for HTLV-1 uveitis
1872,newsmed,rss,https://www.news-medical.net/news/20210428/Eosinophils-modify-the-respiratory-barrier-during-influenza-A-infection-shows-study.aspx,2021-04-28 04:59:41+00:00,,"Eosinophils modify the respiratory barrier during influenza A infection, shows study"
1873,newsmed,rss,https://www.news-medical.net/news/20210428/Leveraging-vibrations-and-ultrasound-waves-to-diagnose-treat-brain-ailments.aspx,2021-04-28 05:06:00+00:00,,"Leveraging vibrations and ultrasound waves to diagnose, treat brain ailments"
1874,newsmed,rss,https://www.news-medical.net/news/20210428/Researchers-suggest-new-approach-to-build-a-nanopore-biosensor-for-detecting-specific-molecules.aspx,2021-04-28 05:16:15+00:00,,Researchers suggest new approach to build a 'nanopore' biosensor for detecting specific molecules
1875,newsmed,rss,https://www.news-medical.net/news/20210428/New-technique-to-hyperpolarize-and-purify-fumarate-for-MRI.aspx,2021-04-28 05:30:04+00:00,,New technique to hyperpolarize and purify fumarate for MRI
1876,newsmed,rss,https://www.news-medical.net/news/20210428/SARS-CoV-2-recruits-heme-metabolites-in-antibody-evasion.aspx,2021-04-28 05:34:19+00:00,,SARS-CoV-2 recruits heme metabolites in antibody evasion
1877,newsmed,rss,https://www.news-medical.net/news/20210428/Scientists-identify-blood-cells-most-likely-to-be-targeted-by-HIV-during-a-real-life-infection.aspx,2021-04-28 05:35:02+00:00,,Scientists identify blood cells most likely to be targeted by HIV during a real-life infection
1878,newsmed,rss,https://www.news-medical.net/news/20210428/First-of-its-kind-method-cryopreserves-fruit-fly-embryos-in-liquid-nitrogen.aspx,2021-04-28 05:40:00+00:00,,First-of-its-kind method cryopreserves fruit fly embryos in liquid nitrogen
1879,newsmed,rss,https://www.news-medical.net/news/20210428/Brains-of-individuals-with-autism-successfully-encode-facial-emotions-study-reveals.aspx,2021-04-28 05:44:00+00:00,,"Brains of individuals with autism successfully encode facial emotions, study reveals"
1880,newsmed,rss,https://www.news-medical.net/news/20210428/New-compound-could-alleviate-neurological-symptoms-of-CHARGE-syndrome.aspx,2021-04-28 06:02:00+00:00,,New compound could alleviate neurological symptoms of CHARGE syndrome
1881,newsmed,rss,https://www.news-medical.net/news/20210428/You-done28099t-have-to-suffer-to-benefit-from-Covid-vaccination-e28094-but-some-prefer-it.aspx,2021-04-28 11:09:04+00:00,,You don’t have to suffer to benefit from Covid vaccination — but some prefer it
1882,newsmed,rss,https://www.news-medical.net/news/20210428/Ohioe28099s-Amish-suffered-a-lot-from-Covid-but-vaccines-are-still-a-hard-sell.aspx,2021-04-28 11:10:35+00:00,,"Ohio’s Amish suffered a lot from Covid, but vaccines are still a hard sell"
1883,newsmed,rss,https://www.news-medical.net/news/20210428/Peptide-nucleocapsid-vaccine-candidate-elicits-protective-T-cell-immunity-against-SARS-CoV-2-in-vivo.aspx,2021-04-28 11:21:57+00:00,,Peptide nucleocapsid vaccine candidate elicits protective T cell immunity against SARS-CoV-2 in vivo
1884,newsmed,rss,https://www.news-medical.net/news/20210428/Albumedix-extends-research-collaboration-with-Cobra-Biologics-to-optimize-viral-vector-manufacturing.aspx,2021-04-28 11:23:25+00:00,,Albumedix extends research collaboration with Cobra Biologics to optimize viral vector manufacturing
1885,newsmed,rss,https://www.news-medical.net/news/20210428/COVID-19-donor-antibodies-show-broad-cross-reactivity-against-SARS-CoV-2-variants-and-related-viruses.aspx,2021-04-28 11:45:55+00:00,,COVID-19 donor antibodies show broad cross-reactivity against SARS-CoV-2 variants and related viruses
1886,newsmed,rss,https://www.news-medical.net/news/20210428/Can-control-theory-explain-differences-in-virulence-and-transmission-of-SARS-CoV-2.aspx,2021-04-28 11:58:40+00:00,,Can control theory explain differences in virulence and transmission of SARS-CoV-2?
1887,newsmed,rss,https://www.news-medical.net/news/20210428/Can-a-gaze-measurement-app-help-spot-potential-signs-of-autism-in-toddlers.aspx,2021-04-28 13:58:45+00:00,,Can a gaze measurement app help spot potential signs of autism in toddlers?
1888,newsmed,rss,https://www.news-medical.net/news/20210428/Study-observes-increase-in-Lyme-disease-causing-ticks-across-Californiae28099s-woodlands-and-beaches.aspx,2021-04-28 14:27:47+00:00,,Study observes increase in Lyme disease-causing ticks across California’s woodlands and beaches
1889,newsmed,rss,https://www.news-medical.net/news/20210428/Study-examines-mRNA-COVID-19-vaccinee28099s-effectiveness-across-age-and-gender.aspx,2021-04-28 15:30:14+00:00,,Study examines mRNA COVID-19 vaccine’s effectiveness across age and gender
1890,newsmed,rss,https://www.news-medical.net/news/20210428/Artificial-super-stool-may-be-a-game-changer-in-the-treatment-of-chronic-gut-infections.aspx,2021-04-28 17:07:00+00:00,,Artificial super stool may be a game-changer in the treatment of chronic gut infections
1891,newsmed,rss,https://www.news-medical.net/news/20210428/AI-system-can-effectively-detect-common-wrist-fractures.aspx,2021-04-28 17:14:00+00:00,,AI system can effectively detect common wrist fractures
1892,newsmed,rss,https://www.news-medical.net/news/20210428/Early-MR-imaging-can-greatly-increase-the-diagnosis-of-broken-heart-syndrome.aspx,2021-04-28 23:12:29+00:00,,Early MR imaging can greatly increase the diagnosis of broken-heart syndrome
1893,newsmed,rss,https://www.news-medical.net/news/20210428/Cloth-face-masks-can-be-as-effective-as-surgical-masks-in-reducing-transmission-of-COVID-19.aspx,2021-04-28 23:20:01+00:00,,Cloth face masks can be as effective as surgical masks in reducing transmission of COVID-19
1894,newsmed,rss,https://www.news-medical.net/news/20210428/Simple-exercise-can-limit-harmful-weight-gain.aspx,2021-04-28 23:26:11+00:00,,Simple exercise can limit harmful weight gain
1895,newsmed,rss,https://www.news-medical.net/news/20210428/Topical-therapy-can-help-safely-reduce-side-effect-of-cancer-treatment.aspx,2021-04-28 23:37:34+00:00,,Topical therapy can help safely reduce side effect of cancer treatment
1896,newsmed,rss,https://www.news-medical.net/news/20210428/Nanobodies-may-be-the-key-to-blocking-tick-borne-bacterial-infection.aspx,2021-04-28 23:46:21+00:00,,Nanobodies may be the key to blocking tick-borne bacterial infection
1897,newsmed,rss,https://www.news-medical.net/news/20210428/Study-explores-link-between-text-anxiety-and-poor-sleep.aspx,2021-04-28 23:52:55+00:00,,Study explores link between text anxiety and poor sleep
1898,newsmed,rss,https://www.news-medical.net/news/20210428/Involuntary-job-changes-are-frequent-among-breast-cancer-patients.aspx,2021-04-29 00:07:04+00:00,,Involuntary job changes are frequent among breast cancer patients
1899,newsmed,rss,https://www.news-medical.net/news/20210428/Mutation-in-a-cancer-causing-gene-could-exacerbate-cerebral-cavernous-malformations-in-the-brain.aspx,2021-04-29 00:13:37+00:00,,Mutation in a cancer-causing gene could exacerbate cerebral cavernous malformations in the brain
1900,newsmed,rss,https://www.news-medical.net/news/20210428/Processed-diets-may-promote-diseases-characterized-by-low-grade-infection-and-inflammation.aspx,2021-04-29 00:19:47+00:00,,Processed diets may promote diseases characterized by low-grade infection and inflammation
1901,newsmed,rss,https://www.news-medical.net/news/20210428/Virtual-reality-could-be-a-valuable-tool-for-preventing-falls-in-older-people.aspx,2021-04-29 00:24:28+00:00,,Virtual reality could be a valuable tool for preventing falls in older people
1902,newsmed,rss,https://www.news-medical.net/news/20210428/Young-people-of-color-with-a-higher-income-more-likely-to-participate-in-cancer-clinical-trials.aspx,2021-04-29 00:32:26+00:00,,Young people of color with a higher income more likely to participate in cancer clinical trials
1903,newsmed,rss,https://www.news-medical.net/news/20210428/Purified-exosomal-product-accelerates-wound-healing-in-preclinical-models.aspx,2021-04-29 00:37:48+00:00,,Purified exosomal product accelerates wound healing in preclinical models
1904,newsmed,rss,https://www.news-medical.net/news/20210428/Using-naturalistic-driving-data-for-early-detection-of-mild-cognitive-impairment-and-dementia.aspx,2021-04-29 00:47:42+00:00,,Using naturalistic driving data for early detection of mild cognitive impairment and dementia
1905,newsmed,rss,https://www.news-medical.net/news/20210428/Researchers-develop-first-3D-organoid-models-of-the-pancreas-from-human-stem-cells.aspx,2021-04-29 00:51:25+00:00,,Researchers develop first 3D organoid models of the pancreas from human stem cells
1906,newsmed,rss,https://www.news-medical.net/news/20210428/Brazilian-coronavirus-variant-could-pose-a-bigger-threat-than-previously-assumed.aspx,2021-04-29 00:55:21+00:00,,Brazilian coronavirus variant could pose a bigger threat than previously assumed
1907,newsmed,rss,https://www.news-medical.net/news/20210428/Cognitive-neuroscience-could-inspire-the-development-of-emotionally-intelligent-robots.aspx,2021-04-29 01:00:27+00:00,,Cognitive neuroscience could inspire the development of emotionally intelligent robots
1908,newsmed,rss,https://www.news-medical.net/news/20210428/FDA-issues-noncompliance-notice-for-failing-to-submit-clinical-trial-summary-results-to-ClinicalTrialsgov.aspx,2021-04-29 01:24:00+00:00,,FDA issues noncompliance notice for failing to submit clinical trial summary results to ClinicalTrials.gov
1909,newsmed,rss,https://www.news-medical.net/news/20210428/UH-center-seeks-to-investigate-vaccine-hesitancy-in-Houstons-underserved-communities.aspx,2021-04-29 01:28:32+00:00,,UH center seeks to investigate vaccine hesitancy in Houston's underserved communities
1910,newsmed,rss,https://www.news-medical.net/news/20210428/Higher-ratio-of-green-spaces-associated-with-reduced-disparity-in-coronavirus-infection-rates.aspx,2021-04-29 01:34:21+00:00,,Higher ratio of green spaces associated with reduced disparity in coronavirus infection rates
1911,newsmed,rss,https://www.news-medical.net/news/20210428/Two-compounds-can-cause-musty-moldy-scents-in-cocoa.aspx,2021-04-29 01:37:36+00:00,,"Two compounds can cause musty, moldy scents in cocoa"
1912,newsmed,rss,https://www.news-medical.net/news/20210428/Recovered-COVID-19-patients-show-signs-of-long-term-immunity.aspx,2021-04-29 01:37:41+00:00,,Recovered COVID-19 patients show signs of long-term immunity
1913,newsmed,rss,https://www.news-medical.net/news/20210428/New-method-could-be-used-to-develop-more-effective-treatments-for-cancer-metabolic-disorders.aspx,2021-04-29 01:48:00+00:00,,"New method could be used to develop more effective treatments for cancer, metabolic disorders"
1914,newsmed,rss,https://www.news-medical.net/news/20210428/New-model-may-explain-the-perplexing-asymmetrical-motor-symptoms-in-Parkinsons-disease.aspx,2021-04-29 01:51:25+00:00,,New model may explain the perplexing asymmetrical motor symptoms in Parkinson's disease
1915,newsmed,rss,https://www.news-medical.net/news/20210428/Non-traditional-risk-factors-impact-African-American-patients-with-coronary-artery-disease.aspx,2021-04-29 01:55:14+00:00,,Non-traditional risk factors impact African American patients with coronary artery disease
1916,newsmed,rss,https://www.news-medical.net/news/20210428/Researchers-investigate-how-the-brains-circadian-rhythm-control-center-regulates-behavior.aspx,2021-04-29 01:59:41+00:00,,Researchers investigate how the brain's circadian rhythm control center regulates behavior
1917,newsmed,rss,https://www.news-medical.net/news/20210428/SCAI-releases-expert-consensus-statement-on-best-practices-in-cardiac-catheterization-lab.aspx,2021-04-29 02:03:26+00:00,,SCAI releases expert consensus statement on best practices in cardiac catheterization lab
1918,newsmed,rss,https://www.news-medical.net/news/20210428/Safety-and-efficacy-of-Pfizer-and-AstraZeneca-COVID-19-vaccines-even-better-than-clinical-trials-predicted.aspx,2021-04-29 02:08:56+00:00,,Safety and efficacy of Pfizer and AstraZeneca COVID-19 vaccines even better than clinical trials predicted
1919,newsmed,rss,https://www.news-medical.net/news/20210428/Potent-monoclonal-antibody-shows-promise-against-emerging-SARS-CoV-2-variants-of-concern.aspx,2021-04-29 02:35:39+00:00,,Potent monoclonal antibody shows promise against emerging SARS-CoV-2 variants of concern
1920,newsmed,rss,https://www.news-medical.net/news/20210428/Long-COVID-also-affects-children-study-finds.aspx,2021-04-29 03:27:52+00:00,,"Long COVID also affects children, study finds"
1921,newsmed,rss,https://www.news-medical.net/news/20210429/Marmoset-study-establishes-standards-for-the-new-era-of-biodiversity-genomics.aspx,2021-04-29 04:15:00+00:00,,Marmoset study establishes standards for the new era of biodiversity genomics
1922,newsmed,rss,https://www.news-medical.net/news/20210429/Researchers-propose-a-new-universal-nomenclature-for-vasotocin-and-oxytocin-genes.aspx,2021-04-29 04:17:54+00:00,,Researchers propose a new universal nomenclature for vasotocin and oxytocin genes
1923,newsmed,rss,https://www.news-medical.net/news/20210429/New-European-research-network-addresses-the-effects-of-plastic-particles-on-human-health.aspx,2021-04-29 04:19:59+00:00,,New European research network addresses the effects of plastic particles on human health
1924,newsmed,rss,https://www.news-medical.net/news/20210429/Eight-countries-prove-that-halting-malaria-is-achievable.aspx,2021-04-29 04:28:55+00:00,,Eight countries prove that halting malaria is achievable
1925,newsmed,rss,https://www.news-medical.net/news/20210429/Experts-hope-to-improve-both-human-communication-and-animal-care.aspx,2021-04-29 04:35:05+00:00,,Experts hope to improve both human communication and animal care
1926,newsmed,rss,https://www.news-medical.net/news/20210429/Male-bladder-cancer-vulnerability-could-be-exploited-to-design-new-therapeutic-strategies.aspx,2021-04-29 04:41:54+00:00,,Male bladder cancer vulnerability could be exploited to design new therapeutic strategies
1927,newsmed,rss,https://www.news-medical.net/news/20210429/New-device-minimizes-hemostasis-time-for-patients-receiving-cardiac-catherization.aspx,2021-04-29 04:44:00+00:00,,New device minimizes hemostasis time for patients receiving cardiac catherization
1928,newsmed,rss,https://www.news-medical.net/news/20210429/Study-reports-7025-decline-in-heart-attack-patients-who-sought-care-during-the-pandemic.aspx,2021-04-29 04:47:18+00:00,,Study reports 70% decline in heart attack patients who sought care during the pandemic
1929,newsmed,rss,https://www.news-medical.net/news/20210429/Study-of-180-breastfeeding-mothers-after-mRNA-COVID-19-vaccination.aspx,2021-04-29 04:54:55+00:00,,Study of 180 breastfeeding mothers after mRNA COVID-19 vaccination
1930,newsmed,rss,https://www.news-medical.net/news/20210429/Using-light-activated-3D-printing-to-manufacture-self-healing-hydrogels-with-complex-architectures.aspx,2021-04-29 04:59:31+00:00,,Using light-activated 3D printing to manufacture self-healing hydrogels with complex architectures
1931,newsmed,rss,https://www.news-medical.net/news/20210429/Researchers-try-to-simplify-gene-nomenclature-across-various-organisms.aspx,2021-04-29 05:11:00+00:00,,Researchers try to simplify gene nomenclature across various organisms
1932,newsmed,rss,https://www.news-medical.net/news/20210429/Difficulties-in-diagnosing-autism-may-be-due-to-dynamic-changes-during-child-development.aspx,2021-04-29 05:15:20+00:00,,Difficulties in diagnosing autism may be due to dynamic changes during child development
1933,newsmed,rss,https://www.news-medical.net/news/20210429/New-insights-into-how-South-African-SARS-CoV-2-variant-sacrifices-tight-binding-for-antibody-evasion.aspx,2021-04-29 05:19:49+00:00,,New insights into how South African SARS-CoV-2 variant sacrifices tight binding for antibody evasion
1934,newsmed,rss,https://www.news-medical.net/news/20210429/Study-Failure-to-combat-second-dose-vaccine-attrition-could-prolong-the-pandemic.aspx,2021-04-29 05:32:03+00:00,,Study: Failure to combat second-dose vaccine attrition could prolong the pandemic
1935,newsmed,rss,https://www.news-medical.net/news/20210429/Injectable-dermal-fillers-provide-variable-lifting-effects-in-addition-to-volumizing.aspx,2021-04-29 05:34:20+00:00,,Injectable dermal fillers provide variable 'lifting' effects in addition to 'volumizing'
1936,newsmed,rss,https://www.news-medical.net/news/20210429/Researchers-apply-kitchen-sink-approach-to-produce-16-high-quality-reference-genomes.aspx,2021-04-29 05:38:00+00:00,,Researchers apply 'kitchen sink approach' to produce 16 high-quality reference genomes
